MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
10.5956135,-0.53177017,10.5956135,0.023858234,0.5169086,259.221,250.149,259.0593,96.0,0.0,0.2710274,-0.39802137,0.39802137,0.2710274,0.84210527,1.3684211,1.8421053,16.631622,10.029495,2.109646,-2.0489705,2.2975156,-1.9405524,5.7801,-0.38455734,2.4146142,652.5241,13.9911995,9.646222,9.646222,8.986071,5.2755866,5.2755866,3.832647,3.832647,2.635096,2.635096,1.6892831,1.6892831,-2.96,18396.031,12.4957075,4.728391,2.491254,107.13434,5.7336674,0.0,0.0,0.0,11.374773,0.0,20.228636,0.0,0.0,0.0,0.0,23.762552,35.516308,9.846622,9.846622,17.062159,0.0,0.0,0.0,0.0,5.7336674,62.693207,0.0,11.126903,5.7336674,17.062159,0.0,0.0,9.846622,0.0,20.228636,0.0,42.46457,0.0,11.126903,0.0,112.3,9.846622,20.228636,0.0,17.062159,11.126903,0.0,30.331835,12.132734,0.0,0.0,5.7336674,0.0,0.0,20.107985,21.136805,7.147891,0.0,9.940652,0.0,0.0,0.0,0.0,19.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,2.7522,69.5992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.576029,-4.285248,11.576029,0.070189804,0.5588013,320.395,308.299,320.02893,108.0,0.0,0.2957783,-0.39872825,0.39872825,0.2957783,1.1428572,1.8095238,2.4285715,32.239864,10.186414,2.2013474,-2.0166185,2.3535683,-2.0035484,7.8591723,0.48350653,2.279132,928.75757,15.198306,11.068872,12.701865,9.859192,6.0962195,8.352779,4.6759276,7.0333796,3.1245482,5.4334893,2.1360338,4.4539557,-1.96,63285.195,13.9974375,4.798391,2.5055366,125.36364,5.7336674,9.903108,0.0,0.0,10.118127,0.0,4.55275,4.9839787,8.417797,11.336786,6.066367,42.819023,11.250837,10.21662,12.970547,37.35892,0.0,4.9839787,0.0,11.819221,5.7336674,41.961655,0.0,10.571075,5.7336674,5.6873865,0.0,11.336786,17.954525,10.118127,6.923737,5.5634513,41.293686,0.0,20.787695,0.0,93.28,10.118127,12.970547,0.0,4.8954835,26.475082,5.5634513,11.336786,31.189205,12.132734,4.9839787,5.7336674,33.03303,1.2327962,4.359865,0.68101853,8.194349,0.0,10.556851,0.0,1.6440006,-4.285248,0.071428575,21.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,2.0,7.0,2.0,0.0,0.0,0.0,3.0,3.10062,84.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.0002775,-1.4910648,11.0002775,0.62587965,0.36698005,178.144,168.064,178.05898,70.0,0.0,0.32759303,-0.3761056,0.3761056,0.32759303,1.0833334,1.4166666,1.5833334,16.398706,10.473473,2.4274635,-2.152001,2.170205,-2.3696678,5.7644477,-0.0924475,2.7789202,168.6774,9.300965,6.160444,6.160444,5.6294274,3.2823777,3.2823777,2.3322167,2.3322167,1.7014465,1.7014465,1.0014743,1.0014743,-0.89,516.9894,9.200009,3.232934,1.1219156,68.051315,20.42611,13.461634,12.455802,0.0,0.0,6.0311146,9.799819,4.794537,0.0,0.0,0.0,0.0,0.0,0.0,25.220646,6.0311146,0.0,9.799819,0.0,12.455802,13.461634,0.0,0.0,0.0,0.0,4.794537,0.0,0.0,62.17448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.47,31.948551,4.794537,0.0,0.0,9.799819,0.0,0.0,0.0,0.0,0.0,20.42611,0.0,0.0,12.252037,35.27065,0.0,0.0,-0.8055556,-2.9821296,-1.4016666,0.0,0.8,12.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,7.0,2.0,0.0,1.0,1.0,1.0,-2.7396,35.2592,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.717793,-0.712117,10.717793,0.103492536,0.67396545,260.205,252.141,260.04333,96.0,0.0,0.31081086,-0.5020922,0.5020922,0.31081086,0.8947368,1.5789474,2.2105262,16.632395,10.04129,2.150034,-2.024932,2.318469,-1.9055012,5.699313,-0.38544914,2.5290391,668.9194,13.9911995,9.516086,9.516086,8.986071,5.2105184,5.2105184,3.7680414,3.7680414,2.5624166,2.5624166,1.6482714,1.6482714,-2.96,18387.191,12.4957075,4.728391,2.491254,106.588684,5.1065273,0.0,5.7495117,0.0,5.6873865,5.6873865,20.228636,0.0,0.0,0.0,18.1991,17.19327,18.1991,9.846622,14.95315,11.374773,0.0,0.0,0.0,0.0,0.0,62.693207,0.0,16.876415,0.0,11.374773,5.7495117,0.0,14.95315,0.0,20.228636,0.0,42.46457,0.0,11.126903,0.0,106.51,21.28352,25.335163,0.0,5.6873865,11.126903,0.0,36.3982,6.066367,0.0,0.0,0.0,0.0,0.0,20.133423,30.73407,0.3497539,-0.44520292,9.56129,0.0,0.0,0.0,0.0,19.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,2.8756,66.8516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.482593,-1.0966667,10.482593,0.020833334,0.5123904,152.153,144.089,152.05858,58.0,0.0,0.3394129,-0.47752756,0.47752756,0.3394129,1.2727273,1.7272727,2.0,16.365774,10.131584,2.0954847,-2.0170562,2.1757786,-2.0554752,5.986821,0.06989793,3.3189132,276.2421,8.430721,5.7422132,5.7422132,5.125898,2.999098,2.999098,2.1166196,2.1166196,1.3427826,1.3427826,0.8357326,0.8357326,-1.71,255.67667,7.3976426,2.4943628,1.2359862,63.43188,16.573862,5.5634513,0.0,0.0,0.0,5.9693055,0.0,4.794537,0.0,0.0,6.066367,12.132734,11.374773,0.0,9.901065,17.344078,0.0,0.0,0.0,0.0,11.467335,23.762552,0.0,0.0,11.467335,11.374773,0.0,0.0,11.075832,0.0,0.0,10.357988,18.1991,0.0,0.0,0.0,89.34,5.9693055,4.794537,0.0,16.938225,0.0,0.0,12.132734,6.066367,0.0,0.0,16.573862,0.0,0.0,10.482593,8.586481,11.086389,-1.0966667,4.6078706,0.0,0.0,0.0,0.0,11.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.5492,42.2261,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.975066,0.30762938,9.975066,0.30762938,0.2739533,294.353,280.241,294.10446,108.0,0.0,0.1157394,-0.50794315,0.50794315,0.1157394,0.4347826,0.9130435,1.6086956,16.254671,9.9211855,2.0945804,-2.115888,2.3768282,-1.8382676,6.268785,0.47600678,2.1612544,1218.4603,15.38854,12.452767,12.452767,11.309663,7.771042,7.771042,6.020413,6.020413,4.686592,4.686592,3.628758,3.628758,-3.06,415681.84,12.4806385,4.4671555,1.7368482,132.9523,5.1065273,5.7495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.597305,67.35526,0.0,0.0,5.1065273,43.089794,0.0,0.0,0.0,0.0,0.0,78.86277,0.0,5.7495117,0.0,0.0,5.7495117,0.0,5.1065273,0.0,0.0,0.0,78.86277,0.0,43.089794,0.0,20.23,0.0,5.1065273,0.0,0.0,5.7495117,5.3862243,37.70357,6.066367,12.132734,60.66367,0.0,0.0,0.0,0.0,19.625658,0.0,0.30762938,27.066713,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,6.005,98.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3454168,1.1417593,3.3454168,1.1417593,0.5624636,171.037,163.981,169.97311,42.0,0.0,0.017494816,-0.058204338,0.058204338,0.017494816,1.125,1.625,2.0,79.91873,10.243349,1.8097026,-1.8799127,2.0819058,-1.6615331,9.102989,1.4584063,3.0324554,143.24663,5.9831276,4.6873655,6.273362,3.7876937,2.5103495,3.3033478,1.7955681,2.7112436,1.0108883,1.5395539,0.53322196,0.79755473,-0.3,70.79893,5.82987,2.3135614,1.3382187,57.663895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62613,19.05647,4.4727197,0.0,0.0,15.929944,0.0,0.0,0.0,6.923737,0.0,34.30164,0.0,0.0,0.0,0.0,0.0,15.929944,0.0,0.0,6.923737,5.5634513,28.738188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4727197,5.5634513,0.0,12.132734,34.986416,0.0,1.1417593,3.3454168,0.0,0.0,1.2992593,0.0,8.221065,0.0,2.0758333,0.0,0.14285715,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.75752,38.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.912778,-0.4788426,10.912778,0.040509257,0.62614423,159.185,146.081,159.08954,64.0,0.0,0.40980718,-0.44450366,0.44450366,0.40980718,1.9090909,2.5454545,2.909091,16.572803,10.324353,2.2775776,-2.13165,2.0965059,-2.3146288,5.692988,0.12091422,2.406038,157.76468,8.430721,6.779838,6.779838,5.092224,3.729409,3.729409,2.9483802,2.9483802,1.5223072,1.5223072,1.1368212,1.1368212,-0.77,278.43738,8.327752,3.0873907,2.0800726,65.752205,14.7433,6.103966,0.0,0.0,0.0,6.0932403,0.0,4.794537,0.0,0.0,0.0,13.847474,6.5447564,12.648723,14.637928,6.0932403,0.0,4.8999095,0.0,26.055407,13.089513,0.0,0.0,0.0,0.0,4.794537,0.0,0.0,41.39712,4.736863,0.0,13.847474,0.0,0.0,0.0,0.0,49.77,6.103966,4.794537,0.0,12.1972065,13.089513,0.0,4.8999095,6.923737,6.923737,0.0,9.84339,4.8505554,0.0,12.422037,8.967374,0.0,0.0,0.0,-0.8402778,4.4336452,0.0,0.85714287,11.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.2079,39.1968,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.541898,-3.2910185,11.541898,0.35819444,0.7970434,199.275,186.171,199.0667,72.0,0.0,0.24031413,-0.21142021,0.24031413,0.21142021,1.3076923,1.9230769,2.4615386,32.233273,10.237001,2.132058,-2.0591617,2.1250181,-2.2326474,7.8915443,0.58306974,3.1530592,384.3561,9.897341,7.741253,8.55775,6.0765157,4.129592,5.6127553,2.7668247,4.5021996,1.717467,3.42327,1.1257108,2.4108934,-0.87,708.3823,10.2124405,3.8922374,2.2895448,78.83687,0.0,0.0,0.0,10.023292,0.0,0.0,0.0,13.139892,0.0,0.0,25.122839,18.553556,6.5447564,4.8954835,8.417797,10.023292,0.0,4.722095,0.0,18.742958,6.5447564,29.82892,0.0,0.0,4.722095,0.0,0.0,0.0,14.962553,10.023292,6.923737,12.487188,29.160952,0.0,0.0,0.0,46.17,10.023292,8.417797,0.0,0.0,11.44024,5.5634513,0.0,32.046577,6.066367,4.722095,0.0,25.535,0.0,0.35819444,0.0,0.76708335,0.0,6.925667,0.0,3.9550736,-3.2910185,0.33333334,13.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,1.29322,52.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.997048,0.63738996,5.997048,0.63738996,0.5110313,247.301,234.197,247.11095,92.0,0.0,0.11636844,-0.39690706,0.39690706,0.11636844,0.68421054,1.4210526,2.2631578,15.108427,10.083774,2.0333197,-2.0381765,2.3264515,-1.8535103,5.9727206,1.2429949,2.09814,733.325,13.07914,10.322631,10.322631,9.343337,6.084606,6.084606,4.260082,4.260082,2.9534614,2.9534614,1.9859895,1.9859895,-2.68,36942.832,11.412657,4.9002404,2.3076644,110.95683,5.7336674,5.6873865,0.0,0.0,0.0,0.0,0.0,0.0,5.11425,5.11425,48.530937,23.585325,5.3862243,11.374773,0.0,27.834608,0.0,0.0,10.2285,0.0,5.7336674,66.73004,0.0,0.0,5.7336674,17.062159,0.0,0.0,0.0,0.0,0.0,0.0,76.958534,0.0,10.772449,0.0,50.74,0.0,0.0,0.0,0.0,5.6873865,22.14722,0.0,0.0,66.73004,10.2285,5.7336674,0.0,0.0,0.0,10.662438,8.17313,0.0,21.497765,0.0,0.0,0.0,0.0,19.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,4.8374,78.9784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7908926,0.7550926,5.7908926,0.7550926,0.58215046,163.607,157.559,163.01888,54.0,0.0,0.07024866,-0.25626493,0.25626493,0.07024866,1.1818181,2.090909,3.0,35.49569,10.205348,1.9167268,-1.9419156,2.1570218,-1.747362,6.3079147,1.4133847,2.8289013,383.97446,7.6817985,5.7892795,6.5452085,5.360173,3.3641636,3.7421281,2.340425,2.776861,1.5650481,1.8001451,1.0464735,1.2270161,-1.08,487.85297,6.6190567,2.5134923,1.1932591,69.63598,0.0,0.0,0.0,0.0,0.0,0.0,4.9839787,0.0,0.0,0.0,17.667307,24.265469,16.605701,5.5167007,0.0,22.503864,0.0,4.9839787,0.0,0.0,0.0,41.55131,0.0,0.0,0.0,0.0,0.0,11.60094,4.9839787,0.0,0.0,0.0,36.52868,5.022633,10.902925,0.0,12.89,0.0,0.0,0.0,0.0,0.0,15.925558,0.0,6.1968436,30.331835,4.9839787,11.60094,0.0,5.7908926,4.163673,1.8384259,0.9832407,0.0,9.560833,1.7740457,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.8882,46.753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.059738,-0.35925925,11.059738,0.04234127,0.5864326,236.223,224.127,236.06847,90.0,0.0,0.30283704,-0.45478007,0.45478007,0.30283704,1.4117647,2.1764705,2.8823528,16.697126,10.062575,2.3668206,-2.1485775,2.3787656,-2.1362882,5.661982,-0.14734553,1.8711208,452.20926,11.828063,9.342206,9.342206,8.237184,5.4222174,5.4222174,4.014517,4.014517,2.714879,2.714879,1.8578335,1.8578335,-1.75,16695.863,10.406899,3.9239535,2.0560212,98.2251,18.947453,6.103966,17.60299,6.7929425,0.0,5.9693055,4.794537,0.0,0.0,0.0,6.066367,17.696186,6.923737,6.606882,23.74199,5.9693055,0.0,0.0,0.0,19.13167,13.399824,23.762552,0.0,11.499023,9.473726,0.0,11.499023,0.0,25.473097,14.268263,0.0,18.591156,18.1991,0.0,0.0,0.0,57.29,0.0,4.794537,0.0,24.97018,18.105906,5.5634513,6.923737,0.0,18.1991,0.0,18.947453,20.975838,0.0,11.059738,0.0,0.8675463,1.0791751,5.5108757,-0.40160054,2.2417595,0.0,0.41666666,17.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,5.0,3.0,0.0,1.0,1.0,3.0,1.4183,56.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
